N_ТРАНСП,ДАТА_НАКЛ,N_ДОГОВ,ГОД_ДОГОВ,КОД_ЖД,ТА_ПРИБ_ЗД,А_ПРИБ_СКЛ,Я_ПРИБ_СКЛ,ДАТА_ВЫГР,ВРЕМЯ_ВЫГР,СМЕНА_ВЫГР,ВЕС_ДОКУМ,ВЕС_СТАН,ПР_ЗАСОР,ПР_ЗАСОР_Р,ВЕС_ФАКТ,ОМ_ПО_НАКЛ,ЛОМ_ФАКТ,ЛОМ_ВЗ,ВЕС_ЛОМА,ПРОЦ_НДС,ЦЕНА_ТОННЫ,СТОИМ,N_АКТА_M7,ДАТА_АКТА,ЗАСОР_ТАРА,СХЕМ_ТАРИФ
58439605,20210210,1,2021,61,20210213,20210215,"7,2",20210222,1,В,62,"62,35","2,62","4,49","59,546",5АЭ,5АЭ,5АЭ,"36,967",20,28842,"1066202,21",0000001679,20210222,,0
0045,20210221,1,2021,61,20210221,20210222,7,20210222,8,Б,"27,8","28,1",2,2,"27,538",5АЭ,5АЭ,5АЭ,"27,538",20,30009,"826387,84",,,,
0044,20210221,1,2021,61,20210221,20210222,7,20210222,8,Б,"33,3","33,3",2,2,"32,634",5АЭ,5АЭ,5АЭ,"32,634",20,30009,"979313,71",,,,
0065,20210221,1,2021,61,20210221,20210222,7,20210222,8,Б,"32,05","32,05",3,3,"31,088",5АЭ,5АЭ,5АЭ,"31,088",20,30009,"932919,79",,,,
0040,20210221,1,2021,61,20210221,20210222,7,20210222,8,А,"32,75","32,6",2,2,"31,948",5АЭ,5АЭ,5АЭ,"31,948",20,30009,"958727,53",,,,
0061,20210221,1,2021,61,20210221,20210222,7,20210222,8,А,"35,25","35,6",2,2,"34,888",5АЭ,5АЭ,5АЭ,"34,888",20,30009,"1046953,99",0000001703,20210222,,
0064,20210221,1,2021,61,20210221,20210222,7,20210222,8,Б,"48,35","48,6",1,1,"48,114",8АЭ,8АЭ,9А,"48,114",20,30159,"1451070,13",,,,
0051,20210221,1,2021,61,20210221,20210222,7,20210222,8,Б,"37,5","37,5",2,2,"36,75",5АЭ,5АЭ,5АЭ,"36,75",20,30009,"1102830,75",,,,
0021,20210221,1,2021,61,20210221,20210222,7,20210222,8,Г,"38,15","38,1",2,2,"37,338",5АЭ,5АЭ,5АЭ,"37,338",20,30009,"1120476,04",,,,
0046,20210221,1,2021,61,20210221,20210222,7,20210222,8,Б,"41,3","41,25",2,2,"40,425",5АЭ,5АЭ,5АЭ,"40,425",20,30009,"1213113,83",,,,
0018,20210221,1,2021,61,20210221,20210222,7,20210222,8,Г,"41,45","41,5","2,5","2,5","40,462",5АЭ,5АЭ,5АЭ,"40,462",20,30009,"1214224,16",,,,
56411606,20210211,1,2021,24,20210219,20210223,12,20210223,16,Г,"62,45","64,15",1,"5,17","60,835",,5А ЖДЛ,5А ЖДЛ,"60,835",20,28236,"1717737,06",0000001738,20210223,"2,700",0
68012525,20210217,1,2021,80,20210221,20210223,12,20210223,16,Б,"62,5","64,8",1,"1,46","63,855",,5А ЖДЛ,5А ЖДЛ,"63,855",20,31109,"1986465,2",0000001742,20210223,"0,300",1
60585007,20210218,1,2021,61,20210221,20210223,12,20210223,16,Б,56,"56,45",1,"1,96","55,341",,5А ЖДЛ,5А ЖДЛ,"55,341",20,31109,"1721603,17",0000001740,20210223,"0,550",1
61605325,20210218,1,2021,61,20210221,20210223,12,20210223,16,Б,"64,1","65,85",1,"1,75","64,696",,5А ЖДЛ,5А ЖДЛ,"64,696",20,31109,"2012627,86",0000001741,20210223,"0,500",1
63852008,20210210,1,2021,28,20210219,20210223,12,20210223,16,Г,"56,9","59,2",1,"3,34","57,222",,5А ЖДЛ,5А ЖДЛ,"57,222",20,28213,"1614404,29",0000001739,20210223,"1,400",0
62203419,20210209,1,2021,24,20210216,20210223,12,20210223,16,Б,"57,8","57,85",3,"5,18","54,853",5А,5А,5А,"54,853",20,27627,"1515423,83",0000001736,20210223,"1,300",0
56295181,20210213,1,2021,24,20210219,20210222,23,20210223,1,Б,"55,6","54,75",3,"5,48","51,749",5А,5А,5А,"51,749",20,27627,"1429669,62",0000001719,20210223,"1,400",0
61692414,20210220,1,2021,61,20210221,20210222,23,20210223,1,Г,"67,8","69,2",1,"1,36","68,26",,5А ЖДЛ,5А ЖДЛ,"68,26",20,31109,"2123500,34",0000001724,20210223,"0,250",1
58477720,20210216,1,2021,58,20210220,20210222,23,20210223,1,Б,"69,45","68,35",1,"2,96","66,33",,5А ЖДЛ,5А ЖДЛ,"66,33",20,29742,"1972786,86",0000001722,20210223,"1,350",0
56683113,20210216,1,2021,58,20210220,20210222,23,20210223,1,А,"57,5","55,8",1,"2,33","54,499",,5А ЖДЛ,5А ЖДЛ,"54,499",20,29742,"1620909,26",0000001721,20210223,"0,750",0
63556948,20210217,1,2021,58,20210221,20210222,"0,1",20210223,"0,1",Г,"46,1","46,3","1,5","1,5","45,605",,3А,3А,"45,605",20,28770,"1312055,85",,,,0
63965784,20210212,1,2021,58,20210216,20210223,12,20210223,16,Б,62,"64,1","2,38","3,14","62,086",,3А,3А,"47,19",20,28770,"1357656,3",0000001737,20210223,"0,500",0
63965784,20210212,1,2021,58,20210216,20210223,12,20210223,16,Б,62,"64,1","2,38","3,14","62,086",,9А,9А,"14,896",20,28470,"424089,12",0000001737,20210223,,0
62506340,20210215,1,2021,17,20210221,20210222,"0,1",20210223,"0,1",Г,"61,05","58,8",4,"5,22","55,728",3АН,12А,12А,"55,728",20,27149,"1512959,47",0000001734,20210223,"0,750",0
52713591,20210129,1,2021,63,20210203,20210223,19,20210223,23,В,"53,45","49,55","2,5","4,27","47,434",3А,3А,3А,"47,434",20,27442,"1301683,83",0000001750,20210223,"0,900",0
64294226,20210211,1,2021,61,20210214,20210222,23,20210223,1,Г,"60,9","60,45",2,"2,57","58,898",5АЭ,12А,12А,"58,898",20,28092,"1654562,62",0000001718,20210223,"0,350",0
53443750,20210131,1,2021,61,20210203,20210223,19,20210223,23,В,"62,85","63,3",4,"5,29","59,952",3А,12А,12А,"59,952",20,27451,"1645742,35",0000001751,20210223,"0,850",0
56411697,20210127,1,2021,24,20210203,20210223,19,20210223,23,В,"54,1","51,95","2,5","3,72","50,017",3А,3АН,3АН,"50,017",20,27457,"1373316,77",0000001752,20210223,"0,650",0
60904182,20210211,1,2021,17,20210219,20210222,23,20210223,1,Б,"58,35","60,65","4,05","4,76","57,764",9А,9А,9А,"16,811",20,28097,"472338,67",0000001720,20210223,"0,450",0
60904182,20210211,1,2021,17,20210219,20210222,23,20210223,1,Б,"58,35","60,65","4,05","4,76","57,764",3АН,3АН,3АН,"40,953",20,28397,"1162942,34",0000001720,20210223,,0
55562698,20210203,1,2021,17,20210211,20210222,23,20210223,1,Г,"52,83","52,9","3,81","4,36","50,597",9А,9А,9А,"16,082",20,28097,"451855,95",0000001716,20210223,"0,300",0
55562698,20210203,1,2021,17,20210211,20210222,23,20210223,1,Г,"52,83","52,9","3,81","4,36","50,597",3АН,3АН,3АН,"34,515",20,28397,"980122,46",0000001716,20210223,,0
53164570,20210201,1,2021,63,20210205,20210223,19,20210223,23,А,"63,98","63,15","3,5","5,49","59,685",3АН,3АН,3АН,"59,685",20,30459,"1817945,42",0000001753,20210223,"1,300",1
53433959,20210201,1,2021,63,20210205,20210223,19,20210223,23,Б,"68,23","66,95",3,"4,74","63,777",3АН,3АН,3АН,"63,777",20,28554,"1821088,46",0000001754,20210223,"1,200",0
53148953,20210205,1,2021,24,20210211,20210223,0,20210223,2,А,"46,9","47,8",2,"6,61","44,639",3А,3А,3А,"44,639",20,28127,"1255561,15",0000001727,20210223,"2,250",0
56003270,20210205,1,2021,24,20210211,20210223,0,20210223,2,В,"49,95","51,2","2,5","8,5","46,849",3А,3А,3А,"46,849",20,28127,"1317721,82",0000001726,20210223,"3,150",0
56116601,20210205,1,2021,24,20210211,20210223,0,20210223,2,В,"45,3","46,8",2,"9,22","42,483",3А,3А,3А,"42,483",20,28127,"1194919,34",0000001728,20210223,"3,450",0
